***Estimated crime in Alabama

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,
2002,   2935840,       8388,          44,         797,,       1169,       6378,         285.7,           1.5,          27.1,,          39.8,         217.2 
2003,   2941976,       8175,          50,         796,,       1131,       6198,         277.9,           1.7,          27.1,,          38.4,         210.7 
2004,   2952904,       8499,          44,         782,,       1160,       6513,         287.8,           1.5,          26.5,,          39.3,         220.6 
2005,   2965524,       8697,          40,         847,,       1153,       6657,         293.0,           1.3,          28.6,,          38.9,         224.5 
2006,   2982085,       8521,          55,         871,,       1309,       6286,         285.7,           1.8,          29.2,,          43.9,         210.8 
2007,   2988046,       8970,          39,         970,,       1328,       6633,         300.2,           1.3,          32.5,,          44.4,         222.0 
2008,   3002555,       8651,          77,         937,,       1249,       6388,         288.1,           2.6,          31.2,,          41.6,         212.8 
2009,   3007856,       8485,          38,         890,,       1201,       6356,         282.1,           1.3,          29.6,,          39.9,         211.3 
2010,   3050202,       8191,          38,         883,,       1012,       6258,         268.5,           1.2,          28.9,,          33.2,         205.2 
2011,   3064097,       7883,          44,         866,,         824,       6149,         257.3,           1.4,          28.3,,          26.9,         200.7 
2012,   3075039,       8167,          49,         901,,         962,       6255,         265.6,           1.6,          29.3,,          31.3,         203.4 
2013,   3092341,       8443,          41,         873,       1133,         937,       6332,         273.0,           1.3,          28.2,          36.6,          30.3,         204.8 
2014,   3107126,       8497,          60,         828,       1128,       1045,       6264,         273.5,           1.9,          26.6,          36.3,          33.6,         201.6 

***Estimated crime in Kansas

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,
2000,   2688418,      10470,         169,       1022,,       2048,       7231,         389.4,           6.3,          38.0,,          76.2,         269.0 
2001,   2702125,      10909,          92,         945,,       2423,       7449,         403.7,           3.4,          35.0,,          89.7,         275.7 
2002,   2711769,      10229,          78,       1035,,       2165,       6951,         377.2,           2.9,          38.2,,          79.8,         256.3 
2003,   2724786,      10831,         125,       1085,,       2247,       7374,         397.5,           4.6,          39.8,,          82.5,         270.6 
2004,   2733697,      10330,         122,       1142,,       1812,       7254,         377.9,           4.5,          41.8,,          66.3,         265.4 
2005,   2748172,      10701,         101,       1098,,       1795,       7707,         389.0,           3.7,          40.0,,          65.3,         280.4 
2006,   2764075,      11960,         125,       1279,,       1878,       8678,         432.7,           4.5,          46.3,,          67.9,         314.0 
2007,   2775997,      12730,         106,       1287,,       2022,       9315,         458.6,           3.8,          46.4,,          72.8,         335.6 
2008,   2802134,      11554,         113,       1226,,       1681,       8534,         412.3,           4.0,          43.8,,          60.0,         304.6 
2009,   2818747,      11460,         125,       1179,,       1786,       8370,         406.6,           4.4,          41.8,,          63.4,         296.9 
2010,   2859143,      10602,          97,       1146,,       1538,       7821,         370.8,           3.4,          40.1,,          53.8,         273.5 
2011,   2870386,      10209,         111,       1122,,       1448,       7528,         355.7,           3.9,          39.1,,          50.4,         262.3 
2012,   2885398,      10292,          85,       1105,,       1493,       7609,         356.7,           2.9,          38.3,,          51.7,         263.7 
2013,   2895801,       9928,         117,       1003,       1295,       1339,       7177,         342.8,           4.0,          34.6,          44.7,          46.2,         247.8 
2014,   2904021,      10123,          91,       1075,       1411,       1362,       7259,         348.6,           3.1,          37.0,          48.6,          46.9,         250.0 

***Estimated crime in Kentucky

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,
2000,   4041769,      11903,         193,       1091,,       3256,       7363,         294.5,           4.8,          27.0,,          80.6,         182.2 
2001,   4068816,      10510,         181,       1051,,       3269,       6009,         258.3,           4.4,          25.8,,          80.3,         147.7 
2002,   4089822,      11101,         191,       1087,,       3131,       6692,         271.4,           4.7,          26.6,,          76.6,         163.6 
2003,   4118189,      10232,         181,       1124,,       3224,       5703,         248.5,           4.4,          27.3,,          78.3,         138.5 
2004,   4141835,      10152,         236,       1238,,       3268,       5410,         245.1,           5.7,          29.9,,          78.9,         130.6 
2005,   4172608,      11134,         190,       1421,,       3690,       5833,         267.0,           4.6,          34.1,,          88.4,         139.8 
2006,   4206074,      11361,         173,       1312,,       3850,       6026,         270.1,           4.1,          31.2,,          91.5,         143.3 
2007,   4241474,      12329,         206,       1365,,       4068,       6690,         290.7,           4.9,          32.2,,          95.9,         157.7 
2008,   4269245,      12690,         201,       1457,,       4080,       6952,         297.2,           4.7,          34.1,,          95.6,         162.8 
2009,   4314113,      11000,         184,       1531,,       3642,       5643,         255.0,           4.3,          35.5,,          84.4,         130.8 
2010,   4347223,      10604,         188,       1438,,       3748,       5230,         243.9,           4.3,          33.1,,          86.2,         120.3 
2011,   4366814,      10465,         151,       1499,,       3705,       5110,         239.6,           3.5,          34.3,,          84.8,         117.0 
2012,   4379730,       9852,         201,       1312,,       3547,       4792,         224.9,           4.6,          30.0,,          81.0,         109.4 
2013,   4399583,       9280,         172,         951,       1646,       3247,       4215,         210.9,           3.9,          21.6,          37.4,          73.8,          95.8 
2014,   4413457,       9340,         160,         883,       1440,       3336,       4404,         211.6,           3.6,          20.0,          32.6,          75.6,          99.8 

***Estimated crime in Louisiana

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,
2000,   4468976,      30440,         560,       1497,,       7532,      20851,         681.1,          12.5,          33.5,,         168.5,         466.6 
2001,   4470368,      30678,         501,       1403,,       7864,      20910,         686.3,          11.2,          31.4,,         175.9,         467.7 
2002,   4476192,      29690,         593,       1529,,       7123,      20445,         663.3,          13.2,          34.2,,         159.1,         456.7 
2003,   4493665,      28622,         584,       1601,,       7008,      19429,         636.9,          13.0,          35.6,,         156.0,         432.4 
2004,   4506685,      28844,         574,       1616,,       6564,      20090,         640.0,          12.7,          35.9,,         145.7,         445.8 
2005,   4507331,      26889,         450,       1421,,       5337,      19681,         597.0,          10.0,          31.5,,         118.4,         436.6 
2006,   4287768,      30923,         555,       1587,,       5928,      22853,         721.2,          12.9,          37.0,,         138.3,         533.0 
2007,   4293204,      31789,         625,       1427,,       6316,      23421,         740.4,          14.6,          33.2,,         147.1,         545.5 
2008,   4410796,      29613,         544,       1250,,       6241,      21578,         671.4,          12.3,          28.3,,         141.5,         489.2 
2009,   4492076,      28878,         529,       1351,,       6150,      20848,         642.9,          11.8,          30.1,,         136.9,         464.1 
2010,   4545343,      25241,         500,       1230,,       5297,      18214,         555.3,          11.0,          27.1,,         116.5,         400.7 
2011,   4574766,      25373,         506,       1262,,       5235,      18370,         554.6,          11.1,          27.6,,         114.4,         401.6 
2012,   4602134,      22839,         489,       1155,,       5458,      15737,         496.3,          10.6,          25.1,,         118.6,         342.0 
2013,   4629284,      24127,         494,       1248,       1763,       5539,      16331,         521.2,          10.7,          27.0,          38.1,         119.7,         352.8 
2014,   4649676,      23934,         477,         992,       1375,       5695,      16387,         514.7,          10.3,          21.3,          29.6,         122.5,         352.4 

***Estimated crime in Maine

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,
2000,   1274923,       1397,          15,         320,,         247,         815,         109.6,           1.2,          25.1,,          19.4,          63.9 
2001,   1284470,       1435,          19,         326,,         264,         826,         111.7,           1.5,          25.4,,          20.6,          64.3 
2002,   1294894,       1396,          14,         377,,         270,         735,         107.8,           1.1,          29.1,,          20.9,          56.8 
2003,   1309205,       1422,          16,         354,,         289,         763,         108.6,           1.2,          27.0,,          22.1,          58.3 
2004,   1314985,       1364,          18,         315,,         289,         742,         103.7,           1.4,          24.0,,          22.0,          56.4 
2005,   1318220,       1483,          19,         326,,         323,         815,         112.0,           1.4,          24.7,,          24.5,          61.8 
2006,   1321574,       1533,          23,         341,,         383,         786,         116.0,           1.7,          25.8,,          29.0,          59.5 
2007,   1317207,       1565,          20,         392,,         349,         804,         118.8,           1.5,          29.8,,          26.5,          61.0 
2008,   1316456,       1572,          31,         379,,         333,         829,         119.4,           2.4,          28.8,,          25.3,          63.0 
2009,   1318301,       1580,          26,         375,,         399,         780,         119.9,           2.0,          28.4,,          30.3,          59.2 
2010,   1327379,       1621,          24,         389,,         412,         796,         122.1,           1.8,          29.3,,          31.0,          60.0 
2011,   1328544,       1638,          26,         394,,         370,         848,         123.3,           2.0,          29.7,,          27.9,          63.8 
2012,   1328501,       1626,          26,         372,,         420,         808,         122.4,           2.0,          28.0,,          31.6,          60.8 
2013,   1328702,       1761,          24,         366,         495,         335,         907,         132.5,           1.8,          27.5,          37.3,          25.2,          68.3 
2014,   1330089,       1700,          21,         360,         485,         304,         890,         127.8,           1.6,          27.1,          36.5,          22.9,          66.9 

***Estimated crime in Maryland

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,
2000,   5296486,      41663,         430,       1543,,      13560,      26130,         786.6,           8.1,          29.1,,         256.0,         493.3 
2001,   5386079,      42088,         446,       1449,,      13525,      26668,         781.4,           8.3,          26.9,,         251.1,         495.1 
2002,   5450525,      42015,         513,       1370,,      13417,      26715,         770.8,           9.4,          25.1,,         246.2,         490.1 
2003,   5512310,      38778,         525,       1358,,      13302,      23593,         703.5,           9.5,          24.6,,         241.3,         428.0 
2004,   5561332,      38961,         521,       1317,,      12772,      24351,         700.6,           9.4,          23.7,,         229.7,         437.9 
2005,   5589599,      39369,         552,       1266,,      14378,      23173,         704.0,           9.9,          22.6,,         257.2,         414.6 
2006,   5615727,      38111,         546,       1178,,      14376,      22011,         678.6,           9.7,          21.0,,         256.0,         392.0 
2007,   5618344,      36063,         554,       1179,,      13258,      21072,         641.9,           9.9,          21.0,,         236.0,         375.1 
2008,   5633597,      35393,         493,       1127,,      13203,      20570,         628.2,           8.8,          20.0,,         234.4,         365.1 
2009,   5699478,      33625,         440,       1156,,      12007,      20022,         590.0,           7.7,          20.3,,         210.7,         351.3 
2010,   5785681,      31607,         426,       1228,,      11054,      18899,         546.3,           7.4,          21.2,,         191.1,         326.7 
2011,   5839572,      28817,         399,       1200,,      10342,      16876,         493.5,           6.8,          20.5,,         177.1,         289.0 
2012,   5884868,      28086,         373,       1237,,      10173,      16303,         477.3,           6.3,          21.0,,         172.9,         277.0 
2013,   5938737,      28235,         384,       1179,       1679,      10048,      16124,         475.4,           6.5,          19.9,          28.3,         169.2,         271.5 
2014,   5976407,      26661,         365,       1144,       1619,       9544,      15133,         446.1,           6.1,          19.1,          27.1,         159.7,         253.2 

***Estimated crime in Massachusetts

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,
2000,   6349097,      30230,         125,       1696,,       5815,      22594,         476.1,           2.0,          26.7,,          91.6,         355.9 
2001,   6401164,      30585,         143,       1856,,       6476,      22110,         477.8,           2.2,          29.0,,         101.2,         345.4 
2002,   6421800,      31137,         173,       1777,,       7169,      22018,         484.9,           2.7,          27.7,,         111.6,         342.9 
2003,   6420357,      30377,         140,       1848,,       8011,      20378,         473.1,           2.2,          28.8,,         124.8,         317.4 
2004,   6407382,      29489,         171,       1794,,       7484,      20040,         460.2,           2.7,          28.0,,         116.8,         312.8 
2005,   6433367,      29644,         178,       1751,,       7837,      19878,         461.0,           2.8,          27.2,,         121.8,         309.0 
2006,   6437193,      32217,         188,       1771,,       8080,      22178,         500.5,           2.9,          27.5,,         125.5,         344.5 
2007,   6449755,      28487,         187,       1643,,       7021,      19636,         441.7,           2.9,          25.5,,         108.9,         304.4 
2008,   6497967,      30137,         166,       1751,,       7077,      21143,         463.8,           2.6,          26.9,,         108.9,         325.4 
2009,   6593587,      30503,         173,       1734,,       7467,      21129,         462.6,           2.6,          26.3,,         113.2,         320.4 
2010,   6555466,      30737,         214,       1784,,       6897,      21842,         468.9,           3.3,          27.2,,         105.2,         333.2 
2011,   6607003,      28232,         184,       1654,,       6768,      19626,         427.3,           2.8,          25.0,,         102.4,         297.0 
2012,   6645303,      27047,         121,       1650,,       6555,      18721,         407.0,           1.8,          24.8,,          98.6,         281.7 
2013,   6708874,      27264,         138,       1722,       2303,       6705,      18118,         406.4,           2.1,          25.7,          34.3,          99.9,         270.1 
2014,   6745408,      26399,         132,       1629,       2180,       6036,      18051,         391.4,           2.0,          24.1,          32.3,          89.5,         267.6 

***Estimated crime in Michigan

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,
2000,   9938444,      55159,         669,       5025,,      13712,      35753,         555.0,           6.7,          50.6,,         138.0,         359.7 
2001,  10006266,      55424,         672,       5264,,      12937,      36551,         553.9,           6.7,          52.6,,         129.3,         365.3 
2002,  10043221,      54306,         678,       5364,,      11847,      36417,         540.7,           6.8,          53.4,,         118.0,         362.6 
2003,  10082364,      51550,         612,       5470,,      11254,      34214,         511.3,           6.1,          54.3,,         111.6,         339.3 
2004,  10104206,      49737,         643,       5482,,      11336,      32276,         492.2,           6.4,          54.3,,         112.2,         319.4 
2005,  10100833,      55936,         629,       5199,,      13348,      36760,         554.0,           6.2,          51.5,,         132.1,         363.9 
2006,  10095643,      56981,         721,       5347,,      14229,      36684,         564.4,           7.1,          53.0,,         140.9,         363.4 
2007,  10071822,      53765,         661,       4592,,      13365,      35147,         533.8,           6.6,          45.6,,         132.7,         349.0 
2008,  10003422,      51512,         554,       4507,,      13246,      33205,         514.9,           5.5,          45.1,,         132.4,         331.9 
2009,   9969727,      49825,         623,       4524,,      12427,      32251,         499.8,           6.2,          45.4,,         124.6,         323.5 
2010,   9877143,      48693,         580,       4733,,      11522,      31858,         493.0,           5.9,          47.9,,         116.7,         322.5 
2011,   9876801,      43731,         617,       4344,,      10263,      28507,         442.8,           6.2,          44.0,,         103.9,         288.6 
2012,   9882519,      44962,         701,       4635,,      10423,      29203,         455.0,           7.1,          46.9,,         105.5,         295.5 
2013,   9898193,      44757,         625,       4506,       6785,      10093,      27254,         452.2,           6.3,          45.5,          68.5,         102.0,         275.3 
2014,   9909877,      42348,         535,       4049,       6273,       8021,      27519,         427.3,           5.4,          40.9,          63.3,          80.9,         277.7 

***Estimated crime in Minnesota

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,
2000,   4919479,      13813,         151,       2240,,       3713,       7709,         280.8,           3.1,          45.5,,          75.5,         156.7 
2001,   4984535,      13145,         119,       2236,,       3758,       7032,         263.7,           2.4,          44.9,,          75.4,         141.1 
2002,   5024791,      13428,         112,       2273,,       3937,       7106,         267.2,           2.2,          45.2,,          78.4,         141.4 
2003,   5064172,      13316,         127,       2092,,       3906,       7191,         262.9,           2.5,          41.3,,          77.1,         142.0 
2004,   5096546,      13751,         113,       2123,,       4070,       7445,         269.8,           2.2,          41.7,,          79.9,         146.1 
2005,   5126739,      15243,         115,       2258,,       4724,       8146,         297.0,           2.2,          44.0,,          92.1,         158.9 
2006,   5167101,      16042,         126,       1645,,       5441,       8830,         310.5,           2.4,          31.8,,         105.3,         170.9 
2007,   5197621,      15054,         116,       1873,,       4770,       8295,         289.6,           2.2,          36.0,,          91.8,         159.6 
2008,   5220393,      13853,         110,       1805,,       4179,       7759,         265.4,           2.1,          34.6,,          80.1,         148.6 
2009,   5266214,      12874,          74,       1789,,       3619,       7392,         244.5,           1.4,          34.0,,          68.7,         140.4 
2010,   5310658,      12515,          96,       1798,,       3388,       7233,         235.7,           1.8,          33.9,,          63.8,         136.2 
2011,   5347299,      12323,          75,       2113,,       3385,       6750,         230.5,           1.4,          39.5,,          63.3,         126.2 
2012,   5379646,      12419,          99,       1638,,       3475,       7207,         230.9,           1.8,          30.4,,          64.6,         134.0 
2013,   5422060,      12710,         114,       1453,       2014,       3674,       6908,         234.4,           2.1,          26.8,          37.1,          67.8,         127.4 
2014,   5457173,      12505,          88,       1452,       2001,       3687,       6729,         229.1,           1.6,          26.6,          36.7,          67.6,         123.3 

***Estimated crime in Mississippi

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,
2000,   2844658,      10267,         255,       1019,,       2703,       6290,         360.9,           9.0,          35.8,,          95.0,         221.1 
2001,   2859733,      10006,         282,       1147,,       3294,       5283,         349.9,           9.9,          40.1,,         115.2,         184.7 
2002,   2866733,       9858,         264,       1127,,       3356,       5111,         343.9,           9.2,          39.3,,         117.1,         178.3 
2003,   2882594,       9336,         267,       1079,,       3016,       4974,         323.9,           9.3,          37.4,,         104.6,         172.6 
2004,   2900768,       8568,         227,       1161,,       2503,       4677,         295.4,           7.8,          40.0,,          86.3,         161.2 
2005,   2908496,       8131,         214,       1147,,       2405,       4365,         280.0,           7.4,          39.4,,          82.7,         150.1 
2006,   2910540,       9076,         231,       1039,,       3259,       4547,         311.8,           7.9,          35.7,,         112.0,         156.2 
2007,   2918785,       8502,         202,       1033,,       2896,       4371,         291.3,           6.9,          35.4,,          99.2,         149.8 
2008,   2938618,       8942,         236,         958,,       3079,       4669,         304.3,           8.0,          32.6,,         104.8,         158.9 
2009,   2951996,       8451,         194,         991,,       2969,       4297,         286.3,           6.6,          33.6,,         100.6,         145.6 
2010,   2970072,       7999,         204,         931,,       2777,       4087,         269.3,           6.9,          31.3,,          93.5,         137.6 
2011,   2977457,       8009,         232,         863,,       2496,       4418,         269.0,           7.8,          29.0,,          83.8,         148.4 
2012,   2986450,       7769,         213,         819,,       2277,       4460,         260.1,           7.1,          27.4,,          76.2,         149.3 
2013,   2992206,       8303,         217,         726,       1024,       2413,       4649,         277.5,           7.3,          24.3,          34.2,          80.6,         155.4 
2014,   2994079,       8338,         258,         764,       1058,       2430,       4592,         278.5,           8.6,          25.5,          35.3,          81.2,         153.4 

***Estimated crime in Missouri

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,
2000,   5595211,      27419,         347,       1351,,       7598,      18123,         490.0,           6.2,          24.1,,         135.8,         323.9 
2001,   5637309,      30472,         372,       1383,,       7771,      20946,         540.5,           6.6,          24.5,,         137.8,         371.6 
2002,   5669544,      30557,         331,       1465,,       7024,      21737,         539.0,           5.8,          25.8,,         123.9,         383.4 
2003,   5719204,      28067,         289,       1400,,       6686,      19692,         490.8,           5.1,          24.5,,         116.9,         344.3 
2004,   5759532,      28226,         354,       1479,,       6630,      19763,         490.1,           6.1,          25.7,,         115.1,         343.1 
2005,   5797703,      30477,         402,       1625,,       7196,      21254,         526.0,           6.9,          28.0,,         124.1,         366.6 
2006,   5842713,      31897,         369,       1764,,       7597,      22167,         545.9,           6.3,          30.2,,         130.0,         379.4 
2007,   5878415,      32962,         367,       1785,,       7728,      23082,         560.7,           6.2,          30.4,,         131.5,         392.7 
2008,   5911605,      29701,         456,       1612,,       7395,      20238,         502.4,           7.7,          27.3,,         125.1,         342.3 
2009,   5987580,      29513,         387,       1606,,       7437,      20083,         492.9,           6.5,          26.8,,         124.2,         335.4 
2010,   5995715,      27440,         420,       1445,,       6185,      19390,         457.7,           7.0,          24.1,,         103.2,         323.4 
2011,   6008984,      26888,         366,       1469,,       6275,      18778,         447.5,           6.1,          24.4,,         104.4,         312.5 
2012,   6024522,      27189,         390,       1527,,       5782,      19490,         451.3,           6.5,          25.3,,          96.0,         323.5 
2013,   6044917,      26216,         369,       1679,       2305,       5486,      18056,         433.7,           6.1,          27.8,          38.1,          90.8,         298.7 
2014,   6063589,      26856,         403,       1706,       2379,       5592,      18482,         442.9,           6.6,          28.1,          39.2,          92.2,         304.8 

***Estimated crime in Montana

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,
2000,     902195,       2807,          20,         308,,         203,       2276,         311.1,           2.2,          34.1,,          22.5,         252.3 
2001,     905382,       3187,          34,         188,,         230,       2735,         352.0,           3.8,          20.8,,          25.4,         302.1 
2002,     910372,       3197,          16,         237,,         283,       2661,         351.2,           1.8,          26.0,,          31.1,         292.3 
2003,     918157,       3351,          30,         246,,         298,       2777,         365.0,           3.3,          26.8,,          32.5,         302.5 
2004,     926920,       2723,          30,         273,,         233,       2187,         293.8,           3.2,          29.5,,          25.1,         235.9 
2005,     934737,       2634,          18,         301,,         177,       2138,         282.0,           1.9,          32.2,,          18.9,         228.7 
2006,     944632,       3564,          33,         348,,         233,       2950,         377.3,           3.5,          36.8,,          24.7,         312.3 
2007,     957861,       3638,          27,         363,,         233,       3015,         379.8,           2.8,          37.9,,          24.3,         314.8 
2008,     967440,       3013,          40,         358,,         204,       2411,         311.4,           4.1,          37.0,,          21.1,         249.2 
2009,     974989,       2798,          32,         357,,         228,       2181,         287.0,           3.3,          36.6,,          23.4,         223.7 
2010,     990958,       2733,          25,         332,,         154,       2222,         275.8,           2.5,          33.5,,          15.5,         224.2 
2011,     997667,       2755,          29,         366,,         171,       2189,         276.1,           2.9,          36.7,,          17.1,         219.4 
2012,   1005494,       2803,          29,         392,,         202,       2180,         278.8,           2.9,          39.0,,          20.1,         216.8 
2013,   1014864,       2924,          23,         382,         467,         217,       2217,         288.1,           2.3,          37.6,          46.0,          21.4,         218.5 
2014,   1023579,       3313,          37,         430,         541,         203,       2532,         323.7,           3.6,          42.0,          52.9,          19.8,         247.4 


***Estimated crime in Nebraska

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,
2000,   1711263,       5606,          63,         436,,       1147,       3960,         327.6,           3.7,          25.5,,          67.0,         231.4 
2001,   1720039,       5214,          43,         431,,       1128,       3612,         303.1,           2.5,          25.1,,          65.6,         210.0 
2002,   1727564,       5428,          48,         464,,       1359,       3557,         314.2,           2.8,          26.9,,          78.7,         205.9 
2003,   1737475,       5105,          56,         504,,       1165,       3380,         293.8,           3.2,          29.0,,          67.1,         194.5 
2004,   1747704,       5393,          40,         620,,       1138,       3595,         308.6,           2.3,          35.5,,          65.1,         205.7 
2005,   1758163,       5052,          44,         581,,       1040,       3387,         287.0,           2.5,          33.0,,          59.2,         192.6 
2006,   1768331,       5197,          51,         577,,       1136,       3433,         293.9,           2.9,          32.6,,          64.2,         194.1 
2007,   1774571,       5524,          71,         550,,       1115,       3788,         311.3,           4.0,          31.0,,          62.8,         213.5 
2008,   1783432,       5570,          69,         601,,       1297,       3603,         312.3,           3.9,          33.7,,          72.7,         202.0 
2009,   1796619,       5199,          41,         617,,       1220,       3321,         289.4,           2.3,          34.3,,          67.9,         184.8 
2010,   1830141,       5093,          54,         674,,       1020,       3345,         278.3,           3.0,          36.8,,          55.7,         182.8 
2011,   1842234,       4672,          68,         699,,         993,       2912,         253.6,           3.7,          37.9,,          53.9,         158.1 
2012,   1855350,       4802,          52,         710,,       1128,       2912,         258.8,           2.8,          38.3,,          60.8,         157.0 
2013,   1868969,       4949,          56,         621,         847,       1035,       3011,         264.8,           3.0,          33.2,          45.3,          55.4,         161.1 
2014,   1881503,       5275,          54,         620,         862,       1043,       3316,         280.4,           2.9,          33.0,          45.8,          55.4,         176.2 


***Estimated crime in Nevada

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,
2000,   1998257,      10474,         129,         860,,       4543,       4942,         524.2,           6.5,          43.0,,         227.3,         247.3 
2001,   2097722,      12359,         180,         883,,       4932,       6364,         589.2,           8.6,          42.1,,         235.1,         303.4 
2002,   2167455,      13856,         181,         928,,       5118,       7629,         639.3,           8.4,          42.8,,         236.1,         352.0 
2003,   2242207,      13813,         197,         871,,       5225,       7520,         616.0,           8.8,          38.8,,         233.0,         335.4 
2004,   2332898,      14379,         172,         954,,       4905,       8348,         616.4,           7.4,          40.9,,         210.3,         357.8 
2005,   2412301,      14654,         206,       1016,,       4702,       8730,         608.0,           8.5,          42.1,,         194.9,         361.9 
2006,   2495529,      18687,         226,       1092,,       7038,      10331,         748.8,           9.1,          43.8,,         282.0,         414.0 
2007,   2565382,      19365,         193,       1096,,       6938,      11138,         754.9,           7.5,          42.7,,         270.4,         434.2 
2008,   2600167,      18973,         165,       1106,,       6486,      11216,         729.7,           6.3,          42.5,,         249.4,         431.4 
2009,   2643085,      18639,         156,       1024,,       6028,      11431,         705.2,           5.9,          38.7,,         228.1,         432.5 
2010,   2704283,      17929,         158,         965,,       5298,      11508,         663.0,           5.8,          35.7,,         195.9,         425.5 
2011,   2720028,      15452,         139,         913,,       4308,      10092,         568.1,           5.1,          33.6,,         158.4,         371.0 
2012,   2754354,      16763,         124,         931,,       4918,      10790,         608.6,           4.5,          33.8,,         178.6,         391.7 
2013,   2791494,      16888,         163,       1090,       1482,       5183,      10060,         605.0,           5.8,          39.0,          53.1,         185.7,         360.4 
2014,   2839099,      18045,         170,         995,       1357,       5954,      10564,         635.6,           6.0,          35.0,          47.8,         209.7,         372.1 


***Estimated crime in New Hampshire

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,
2000,   1235786,       2167,          22,         522,,         453,       1170,         175.4,           1.8,          42.2,,          36.7,          94.7 
2001,   1259359,       2144,          17,         458,,         445,       1224,         170.2,           1.3,          36.4,,          35.3,          97.2 
2002,   1274405,       2056,          12,         446,,         413,       1185,         161.3,            .9,          35.0,,          32.4,          93.0 
2003,   1288705,       1937,          17,         438,,         480,       1002,         150.3,           1.3,          34.0,,          37.2,          77.8 
2004,   1299169,       2202,          17,         466,,         500,       1219,         169.5,           1.3,          35.9,,          38.5,          93.8 
2005,   1306819,       1761,          19,         406,,         365,         971,         135.0,           1.5,          31.1,,          27.9,          74.3 
2006,   1314895,       1785,          13,         295,,         435,       1042,         138.8,           1.0,          22.4,,          33.1,          79.2 
